TIME,N2O,DO,Q_in,T
2016-05-11 16:15:00,0.048093391,1.706666667,26.53333333,16.06666667
2016-05-11 16:30:00,0.054702941,1.55625,29.8125,16.075
2016-05-11 16:45:00,0.060776877,1.873333333,27.4,16.08
2016-05-11 17:00:00,0.062633779,2.035714286,23.42857143,16.1
2016-05-11 17:15:00,0.062966039,2.353333333,27.93333333,16.08
2016-05-11 17:30:00,0.059316171,2.693333333,19.73333333,16.04666667
2016-05-11 17:45:00,0.050467308,2.72,20.06666667,16.04666667
2016-05-11 18:00:00,0.020389612,1.075,29.375,16.04375
2016-05-11 18:15:00,0.033411965,0.906666667,20.53333333,16.08666667
2016-05-11 18:30:00,0.045347249,1.321428571,19.5,16.07857143
2016-05-11 18:45:00,0.052732884,2.106666667,18.13333333,16.1
2016-05-11 19:00:00,0.053306998,2.906666667,21.26666667,16.1
2016-05-11 19:15:00,0.051745985,3.706666667,22.2,16.1
2016-05-11 19:30:00,0.039577701,3.46875,26.8125,16.1
2016-05-11 19:45:00,0.031330189,1.653333333,24.53333333,16.1
2016-05-11 20:00:00,0.0393315,0.914285714,26.21428571,16.1
2016-05-11 20:15:00,0.050299479,1.346666667,23.73333333,16.09333333
2016-05-11 20:30:00,0.052144161,1.9,34.26666667,16.08
2016-05-11 20:45:00,0.051314396,2.62,46.8,16.06
2016-05-11 21:00:00,0.048354755,2.40625,51.3125,16.0375
2016-05-11 21:15:00,0.050157489,2.04,47.26666667,16.00666667
2016-05-11 21:30:00,0.053230711,1.792857143,41.57142857,16.02142857
2016-05-11 21:45:00,0.058262465,1.873333333,38.46666667,16.02666667
2016-05-11 22:00:00,0.065233656,1.853333333,28.86666667,16.0
2016-05-11 22:15:00,0.074099225,1.886666667,24.46666667,16.0
2016-05-11 22:30:00,0.080209024,1.95625,22.8125,16.0
2016-05-11 22:45:00,0.079134831,2.193333333,43.93333333,16.0
2016-05-11 23:00:00,0.0757131,2.35,46.71428571,15.90714286
2016-05-11 23:15:00,0.07116671,2.206666667,51.2,15.94666667
2016-05-11 23:30:00,0.072632105,1.986666667,43.46666667,15.9
2016-05-11 23:45:00,0.07375647,1.88,63.13333333,15.9
2016-05-12 00:00:00,0.081147006,1.8125,57.0625,15.9
2016-05-12 00:15:00,0.09393921,1.846666667,35.86666667,15.93333333
2016-05-12 00:30:00,0.105182372,1.792857143,23.28571429,15.98571429
2016-05-12 00:45:00,0.111499894,1.86,36.06666667,15.96666667
2016-05-12 01:00:00,0.120921912,1.88,50.33333333,15.9
2016-05-12 01:15:00,0.128554445,1.786666667,41.53333333,15.9
2016-05-12 01:30:00,0.128592184,1.90625,45.3125,15.9
2016-05-12 01:45:00,0.127300602,1.853333333,41.8,15.9
2016-05-12 02:00:00,0.12493151,1.8,48.14285714,15.9
2016-05-12 02:15:00,0.123231029,1.82,45.73333333,15.9
2016-05-12 02:30:00,0.122491393,1.88,20.46666667,15.9
2016-05-12 02:45:00,0.120256787,1.92,15.06666667,15.9
2016-05-12 03:00:00,0.11388514,2.19375,14.0625,15.9
2016-05-12 03:15:00,0.107061491,3.073333333,12.06666667,15.88666667
2016-05-12 03:30:00,0.096282193,4.328571429,12.92857143,15.9
2016-05-12 03:45:00,0.065024208,4.046666667,12.86666667,15.89333333
2016-05-12 04:00:00,0.046452991,2.76,12.6,15.9
2016-05-12 04:15:00,0.044039154,1.28,16.6,15.9
2016-05-12 04:30:00,0.056058345,1.41875,13.875,15.9
2016-05-12 04:45:00,0.057709933,2.533333333,13.33333333,15.9
2016-05-12 05:00:00,0.045353802,3.007142857,12.42857143,15.9
2016-05-12 05:15:00,0.033919729,2.246666667,12.53333333,15.9
2016-05-12 05:30:00,0.032712594,1.82,12.8,15.9
2016-05-12 05:45:00,0.034641161,1.88,12.46666667,15.9
2016-05-12 06:00:00,0.032695509,2.46875,26.0,15.9
2016-05-12 06:15:00,0.026366829,2.34,40.66666667,15.9
2016-05-12 06:30:00,0.026670628,1.435714286,57.78571429,15.9
2016-05-12 06:45:00,0.031027386,1.406666667,61.53333333,15.9
2016-05-12 07:00:00,0.035103069,1.833333333,42.86666667,15.9
2016-05-12 07:15:00,0.037144807,2.08,23.13333333,15.9
2016-05-12 07:30:00,0.037512413,2.50625,23.3125,15.9
2016-05-12 07:45:00,0.039824965,3.006666667,28.53333333,15.9
2016-05-12 08:00:00,0.037829237,3.2,47.78571429,15.9
2016-05-12 08:15:00,0.032039043,2.046666667,49.46666667,15.9
2016-05-12 08:30:00,0.034189463,1.393333333,50.6,15.9
2016-05-12 08:45:00,0.040329422,1.46,48.8,15.88
2016-05-12 09:00:00,0.049391212,1.64375,56.5,15.9
2016-05-12 09:15:00,0.059229909,1.846666667,54.8,15.9
2016-05-12 09:30:00,0.066174193,1.835714286,47.57142857,15.9
2016-05-12 09:45:00,0.071747323,1.98,32.06666667,15.9
2016-05-12 10:00:00,0.08001136,1.933333333,64.4,15.80666667
2016-05-12 10:15:00,0.090105906,1.906666667,64.8,15.8
2016-05-12 10:30:00,0.098240839,1.8375,75.875,15.825
2016-05-12 10:45:00,0.103725757,1.793333333,74.8,15.8
2016-05-12 11:00:00,0.10931296,1.842857143,69.14285714,15.8
2016-05-12 11:15:00,0.110554718,1.853333333,69.86666667,15.8
2016-05-12 11:30:00,0.116159954,1.893333333,70.26666667,15.8
2016-05-12 11:45:00,0.122256276,1.946666667,75.33333333,15.79333333
2016-05-12 12:00:00,0.142448169,1.9125,79.0625,15.71875
2016-05-12 12:15:00,0.144866712,1.92,74.0,15.7
2016-05-12 12:30:00,0.143885432,1.9,71.57142857,15.7
2016-05-12 12:45:00,0.145037795,2.026666667,71.0,15.7
2016-05-12 13:00:00,0.144734121,2.013333333,66.33333333,15.65333333
2016-05-12 13:15:00,0.141144422,2.066666667,73.8,15.6
2016-05-12 13:30:00,0.133163207,2.0125,73.125,15.6
2016-05-12 13:45:00,0.126695375,2.026666667,71.4,15.55333333
2016-05-12 14:00:00,0.127255949,2.014285714,69.92857143,15.5
2016-05-12 14:15:00,0.119841983,2.073333333,68.2,15.5
2016-05-12 14:30:00,0.114835225,2.153333333,74.66666667,15.5
2016-05-12 14:45:00,0.101946375,2.333333333,77.26666667,15.5
2016-05-12 15:00:00,0.078890062,2.89375,86.9375,15.41875
2016-05-12 15:15:00,0.05127665,3.72,81.8,15.30666667
2016-05-12 15:30:00,0.029533266,3.585714286,69.14285714,15.3
2016-05-12 15:45:00,0.018720655,2.08,71.73333333,15.3
2016-05-12 16:00:00,0.01819744,1.053333333,71.8,15.3
2016-05-12 16:15:00,0.01828585,1.846666667,82.86666667,15.28666667
2016-05-12 16:30:00,0.01365154,2.63125,84.9375,15.2
2016-05-12 16:45:00,0.00966606,2.526666667,82.53333333,15.2
2016-05-12 17:00:00,0.007543133,2.128571429,88.71428571,15.11428571
2016-05-12 17:15:00,0.006637271,1.66,95.73333333,15.1
2016-05-12 17:30:00,0.006194438,2.026666667,95.6,15.1
2016-05-12 17:45:00,0.005189484,2.58,93.06666667,15.06
2016-05-12 18:00:00,0.003591788,2.7125,98.125,15.0625
2016-05-12 18:15:00,0.002943572,1.946666667,90.73333333,14.97333333
2016-05-12 18:30:00,0.002880302,1.871428571,80.07142857,14.9
2016-05-12 18:45:00,0.00279834,2.34,79.26666667,14.9
2016-05-12 19:00:00,0.002276492,2.766666667,80.53333333,14.9
2016-05-12 19:15:00,0.001778016,2.253333333,81.06666667,14.9
2016-05-12 19:30:00,0.001646564,1.775,81.375,14.8625
2016-05-12 19:45:00,0.001616654,2.106666667,77.0,14.8
2016-05-12 20:00:00,0.001440937,2.328571429,77.85714286,14.8
2016-05-12 20:15:00,0.001104233,2.686666667,77.2,14.8
2016-05-12 20:30:00,0.000728462,2.426666667,70.86666667,14.77333333
2016-05-12 20:45:00,0.000553066,2.153333333,65.33333333,14.7
2016-05-12 21:00:00,0.000508009,1.7625,65.5625,14.7
2016-05-12 21:15:00,0.000500822,2.306666667,63.73333333,14.7
2016-05-12 21:30:00,0.000353014,2.764285714,64.0,14.7
2016-05-12 21:45:00,0.000226779,2.353333333,70.66666667,14.6
2016-05-12 22:00:00,0.00022327,1.533333333,72.46666667,14.6
2016-05-12 22:15:00,0.000268708,1.946666667,72.86666667,14.6
2016-05-12 22:30:00,0.000208968,2.89375,66.9375,14.50625
2016-05-12 22:45:00,0.000146019,2.566666667,63.86666667,14.5
2016-05-12 23:00:00,0.000145513,1.964285714,65.28571429,14.5
2016-05-12 23:15:00,0.000176713,1.466666667,64.13333333,14.48666667
2016-05-12 23:30:00,0.000237846,2.146666667,64.86666667,14.4
2016-05-12 23:45:00,0.000190933,2.906666667,67.46666667,14.4
2016-05-13 00:00:00,0.000125184,2.4125,81.875,14.38125
2016-05-13 00:15:00,0.000141741,1.353333333,88.0,14.3
2016-05-13 00:30:00,0.000219759,1.607142857,84.71428571,14.3
2016-05-13 00:45:00,0.000236895,2.926666667,89.46666667,14.24
2016-05-13 01:00:00,0.000188231,2.72,93.93333333,14.2
2016-05-13 01:15:00,0.000196082,1.48,96.33333333,14.2
2016-05-13 01:30:00,0.000290459,1.625,99.0,14.15625
2016-05-13 01:45:00,0.000374371,2.886666667,98.8,14.1
2016-05-13 02:00:00,0.000299435,2.607142857,96.28571429,14.0
2016-05-13 02:15:00,0.000276044,1.92,99.0,13.90666667
2016-05-13 02:30:00,0.000307556,1.76,97.66666667,13.9
2016-05-13 02:45:00,0.000367717,2.326666667,86.33333333,13.86666667
2016-05-13 03:00:00,0.000328205,2.8375,87.8125,13.8
2016-05-13 03:15:00,0.000265161,2.113333333,85.6,13.8
2016-05-13 03:30:00,0.00025694,1.785714286,86.92857143,13.73571429
2016-05-13 03:45:00,0.000281233,2.08,97.0,13.7
2016-05-13 04:00:00,0.000275871,2.486666667,93.0,13.7
2016-05-13 04:15:00,0.000224768,2.526666667,85.66666667,13.65333333
2016-05-13 04:30:00,0.000181873,2.04375,87.3125,13.6
2016-05-13 04:45:00,0.000155735,2.033333333,85.0,13.6
2016-05-13 05:00:00,0.000126939,2.35,85.28571429,13.56428571
2016-05-13 05:15:00,7.24e-05,2.646666667,84.53333333,13.5
2016-05-13 05:30:00,4.43e-05,2.333333333,83.86666667,13.44666667
2016-05-13 05:45:00,1.92e-05,2.046666667,73.73333333,13.4
2016-05-13 06:00:00,-6.38e-06,2.125,68.3125,13.4
2016-05-13 06:15:00,-2.58e-05,2.04,73.53333333,13.3
2016-05-13 06:30:00,-3.97e-05,2.078571429,72.21428571,13.3
2016-05-13 06:45:00,-4.52e-05,2.22,70.33333333,13.3
2016-05-13 07:00:00,-4.71e-05,2.473333333,72.53333333,13.29333333
2016-05-13 07:15:00,-5.89e-05,2.606666667,70.46666667,13.2
2016-05-13 07:30:00,-5.19e-05,2.81875,74.625,13.2
2016-05-13 07:45:00,-4.84e-05,3.06,71.46666667,13.1
2016-05-13 08:00:00,-5.15e-05,3.221428571,64.78571429,13.1
2016-05-13 08:15:00,-3.07e-05,3.206666667,61.93333333,13.03333333
2016-05-13 08:30:00,-1.9e-05,3.36,64.06666667,13.0
2016-05-13 08:45:00,-3.9e-05,3.233333333,64.8,12.91333333
2016-05-13 09:00:00,-4.24e-05,3.44375,65.5,12.9
2016-05-13 09:15:00,-3.79e-05,3.493333333,65.86666667,12.9
2016-05-13 09:30:00,-4.02e-05,3.642857143,74.35714286,12.83571429
2016-05-13 09:45:00,-5.16e-05,3.733333333,74.8,12.8
2016-05-13 10:00:00,-5.45e-05,3.746666667,77.73333333,12.8
2016-05-13 10:15:00,-5.19e-05,3.806666667,72.46666667,12.73333333
2016-05-13 10:30:00,-5.58e-05,3.825,73.625,12.7
2016-05-13 10:45:00,-6.53e-05,4.0,72.93333333,12.7
2016-05-13 11:00:00,-5.48e-05,3.957142857,66.57142857,12.7
2016-05-13 11:15:00,-5.13e-05,4.033333333,66.53333333,12.7
2016-05-13 11:30:00,-3.6e-05,4.106666667,65.13333333,12.66
2016-05-13 11:45:00,-2.39e-05,3.96,65.66666667,12.6
2016-05-13 12:00:00,-2.41e-05,4.0125,66.4375,12.6
2016-05-13 12:15:00,-9.03e-05,2.246666667,113.2666667,17.29333333
2016-05-13 12:30:00,-0.000146805,2.0,120.0,18.0
2016-05-13 12:45:00,-0.000187659,2.0,120.0,18.0
2016-05-13 13:00:00,-0.000164731,2.0,120.0,18.0
2016-05-13 13:15:00,-4.7e-05,2.006666667,82.06666667,14.82666667
2016-05-13 13:30:00,-6.35e-06,1.94375,95.8125,12.50625
2016-05-13 13:45:00,2.93e-05,4.506666667,96.86666667,12.5
2016-05-13 14:00:00,3.07e-05,5.157142857,86.78571429,12.57857143
2016-05-13 14:15:00,2.14e-05,5.126666667,93.86666667,12.6
2016-05-13 14:30:00,3.87e-06,4.686666667,90.8,12.6
2016-05-13 14:45:00,-2.37e-05,4.166666667,87.66666667,12.6
2016-05-13 15:00:00,-4.34e-05,3.81875,84.375,12.6
2016-05-13 15:15:00,-3.32e-05,3.693333333,83.26666667,12.6
2016-05-13 15:30:00,-2.75e-05,3.664285714,104.0714286,12.6
2016-05-13 15:45:00,-3.33e-05,3.72,94.0,12.6
2016-05-13 16:00:00,-3.96e-05,3.693333333,78.4,12.6
2016-05-13 16:15:00,-4.28e-05,3.786666667,81.46666667,12.6
2016-05-13 16:30:00,-3.94e-05,3.84375,65.75,12.6
2016-05-13 16:45:00,-2.98e-05,3.92,67.46666667,12.50666667
2016-05-13 17:00:00,-3.9e-06,3.871428571,69.92857143,12.5
2016-05-13 17:15:00,1.42e-05,3.686666667,66.4,12.5
2016-05-13 17:30:00,2.44e-05,3.546666667,65.73333333,12.59333333
2016-05-13 17:45:00,2.09e-05,3.46,72.66666667,12.6
2016-05-13 18:00:00,3.34e-05,3.33125,93.0,12.6
2016-05-13 18:15:00,3.25e-05,3.826666667,92.13333333,12.6
2016-05-13 18:30:00,1.96e-05,3.114285714,90.92857143,12.6
2016-05-13 18:45:00,2.24e-05,2.56,90.2,12.6
2016-05-13 19:00:00,2.81e-05,2.246666667,90.93333333,12.68666667
2016-05-13 19:15:00,3.98e-05,2.006666667,89.33333333,12.70666667
2016-05-13 19:30:00,3.3e-05,1.8875,69.1875,12.71875
2016-05-13 19:45:00,5.77e-05,2.046666667,68.06666667,12.74666667
2016-05-13 20:00:00,6.42e-05,2.678571429,66.21428571,12.8
2016-05-13 20:15:00,3.05e-05,2.606666667,66.53333333,12.8
2016-05-13 20:30:00,1.24e-05,2.546666667,65.26666667,12.80666667
2016-05-13 20:45:00,5.62e-06,2.52,66.13333333,12.8
2016-05-13 21:00:00,6.66e-06,2.4875,76.3125,12.8125
2016-05-13 21:15:00,8.27e-06,2.313333333,84.66666667,12.9
2016-05-13 21:30:00,2.59e-05,1.892857143,84.78571429,12.9
2016-05-13 21:45:00,7.56e-05,1.593333333,79.46666667,12.9
2016-05-13 22:00:00,0.00013906,2.3,69.46666667,12.9
2016-05-13 22:15:00,0.000117739,2.84,67.6,12.94
2016-05-13 22:30:00,9.07e-05,2.43125,69.75,13.0
2016-05-13 22:45:00,8.58e-05,1.826666667,77.8,13.0
2016-05-13 23:00:00,0.000113823,1.657142857,85.42857143,13.0
2016-05-13 23:15:00,0.000163668,2.333333333,90.6,13.0
2016-05-13 23:30:00,0.000172928,2.653333333,90.8,13.0
2016-05-13 23:45:00,0.000138967,2.273333333,93.8,13.0
2016-05-14 00:00:00,0.00016311,1.66875,93.0,13.0
2016-05-14 00:15:00,0.000232779,2.12,69.73333333,13.0
2016-05-14 00:30:00,0.000205451,2.892857143,65.14285714,13.0
2016-05-14 00:45:00,0.00015181,2.72,66.86666667,13.0
2016-05-14 01:00:00,0.00012008,2.286666667,65.73333333,13.0
2016-05-14 01:15:00,9.52e-05,2.013333333,67.46666667,13.0
2016-05-14 01:30:00,8.09e-05,1.75,66.5,13.0
2016-05-14 01:45:00,0.000102441,2.22,79.8,13.0
2016-05-14 02:00:00,0.000113565,2.535714286,81.64285714,13.0
2016-05-14 02:15:00,0.00010619,2.573333333,90.13333333,13.0
2016-05-14 02:30:00,0.000110887,1.966666667,89.53333333,13.0
2016-05-14 02:45:00,0.000154918,1.546666667,100.6666667,13.0
2016-05-14 03:00:00,0.000209497,2.24375,78.5625,13.0
2016-05-14 03:15:00,0.000169492,2.893333333,105.8,13.0
2016-05-14 03:30:00,0.000128179,2.107142857,100.3571429,13.08571429
2016-05-14 03:45:00,0.000168523,1.446666667,95.06666667,13.1
2016-05-14 04:00:00,0.00022995,2.253333333,94.46666667,13.1
2016-05-14 04:15:00,0.000194661,2.993333333,96.06666667,13.1
2016-05-14 04:30:00,0.000152774,2.25625,94.0625,13.1
2016-05-14 04:45:00,0.000157559,1.56,81.46666667,13.1
2016-05-14 05:00:00,0.000214836,1.935714286,69.21428571,13.1
2016-05-14 05:15:00,0.000201656,2.94,65.06666667,13.1
2016-05-14 05:30:00,0.00014676,3.04,64.73333333,13.1
2016-05-14 05:45:00,0.000109838,2.76,65.46666667,13.1
2016-05-14 06:00:00,6.71e-05,2.6625,66.9375,13.1
2016-05-14 06:15:00,3.86e-05,2.8,67.53333333,13.1
2016-05-14 06:30:00,2.47e-05,2.914285714,81.64285714,13.1
2016-05-14 06:45:00,1.43e-05,3.226666667,82.66666667,13.04
2016-05-14 07:00:00,-1.47e-06,3.286666667,80.4,13.05333333
2016-05-14 07:15:00,-5.27e-06,3.313333333,75.86666667,13.0
2016-05-14 07:30:00,-2.87e-06,3.51875,90.125,13.0
2016-05-14 07:45:00,5.45e-06,3.826666667,105.9333333,13.0
2016-05-14 08:00:00,2.96e-05,3.714285714,109.1428571,12.99285714
2016-05-14 08:15:00,3.31e-05,3.58,107.1333333,12.9
2016-05-14 08:30:00,4.16e-05,3.493333333,105.9333333,12.9
2016-05-14 08:45:00,6.44e-05,3.366666667,105.0,12.9
2016-05-14 09:00:00,7.93e-05,3.3,97.8125,12.9
2016-05-14 09:15:00,9.26e-05,3.286666667,96.66666667,12.9
2016-05-14 09:30:00,0.000104687,3.25,95.64285714,12.87142857
2016-05-14 09:45:00,0.000124787,3.02,94.8,12.8
2016-05-14 10:00:00,0.000145055,2.88,95.93333333,12.8
2016-05-14 10:15:00,0.000160026,2.493333333,96.66666667,12.8
2016-05-14 10:30:00,0.000176943,2.21875,89.3125,12.8
2016-05-14 10:45:00,0.000148862,2.113333333,68.33333333,12.8
2016-05-14 11:00:00,0.000118448,2.192857143,65.14285714,12.8
2016-05-14 11:15:00,8.95e-05,2.646666667,65.73333333,12.8
2016-05-14 11:30:00,5.28e-05,3.246666667,63.53333333,12.8
2016-05-14 11:45:00,2.62e-05,3.56,66.73333333,12.8
2016-05-14 12:00:00,5.86e-06,3.8875,67.5,12.85
2016-05-14 12:15:00,-6.44e-06,4.153333333,75.53333333,12.9
2016-05-14 12:30:00,1.89e-06,4.242857143,81.78571429,12.9
2016-05-14 12:45:00,2.5e-05,4.393333333,82.13333333,12.94
2016-05-14 13:00:00,3.51e-05,4.44,75.4,12.97333333
2016-05-14 13:15:00,4.25e-05,4.333333333,67.8,13.0
2016-05-14 13:30:00,5.69e-05,4.4375,66.6875,13.03125
2016-05-14 13:45:00,5.11e-05,4.526666667,67.26666667,13.06666667
2016-05-14 14:00:00,4.46e-05,4.5,67.85714286,13.02142857
2016-05-14 14:15:00,2.98e-05,4.446666667,67.0,13.06
2016-05-14 14:30:00,2.07e-05,4.333333333,65.73333333,13.09333333
2016-05-14 14:45:00,3.84e-05,4.24,66.8,13.06
2016-05-14 15:00:00,5.11e-05,4.28125,82.1875,13.0
2016-05-14 15:15:00,4e-05,4.286666667,90.46666667,13.00666667
2016-05-14 15:30:00,4.64e-05,4.128571429,98.42857143,13.0
2016-05-14 15:45:00,6.19e-05,3.88,92.46666667,13.0
2016-05-14 16:00:00,8.45e-05,3.66,91.26666667,13.0
2016-05-14 16:15:00,0.000101027,3.586666667,92.4,13.0
2016-05-14 16:30:00,0.000102579,3.35,81.5625,13.0
2016-05-14 16:45:00,0.000101379,3.306666667,66.86666667,13.0
2016-05-14 17:00:00,9.02e-05,3.342857143,66.07142857,13.0
2016-05-14 17:15:00,6.99e-05,3.466666667,65.73333333,13.0
2016-05-14 17:30:00,5.36e-05,3.693333333,65.8,12.96
2016-05-14 17:45:00,6.45e-05,3.786666667,65.4,12.92
2016-05-14 18:00:00,5.22e-05,3.85625,66.375,12.98125
2016-05-14 18:15:00,4.18e-05,4.106666667,82.13333333,13.0
2016-05-14 18:30:00,2.84e-05,4.014285714,82.5,12.95714286
2016-05-14 18:45:00,3.89e-05,3.993333333,81.13333333,12.9
2016-05-14 19:00:00,5.39e-05,3.993333333,80.4,12.98666667
2016-05-14 19:15:00,6.72e-05,3.88,90.33333333,12.98
2016-05-14 19:30:00,7.63e-05,3.81875,107.0625,12.9625
2016-05-14 19:45:00,9.94e-05,3.286666667,106.8,13.0
2016-05-14 20:00:00,0.000122063,2.728571429,104.9285714,13.0
2016-05-14 20:15:00,0.000146126,2.173333333,97.33333333,12.95333333
2016-05-14 20:30:00,0.00017616,1.84,96.66666667,12.96666667
2016-05-14 20:45:00,0.000246556,1.753333333,96.93333333,13.0
2016-05-14 21:00:00,0.000298317,2.43125,97.8125,13.0
2016-05-14 21:15:00,0.000238193,2.786666667,95.4,13.0
2016-05-14 21:30:00,0.000227912,2.1,73.21428571,13.0
2016-05-14 21:45:00,0.000230772,1.753333333,67.33333333,13.0
2016-05-14 22:00:00,0.000312926,1.946666667,66.33333333,13.0
2016-05-14 22:15:00,0.000351231,2.626666667,65.8,13.0
2016-05-14 22:30:00,0.000252214,2.6875,65.875,13.0
2016-05-14 22:45:00,0.000205777,2.606666667,70.0,13.0
2016-05-14 23:00:00,0.000171288,2.45,86.92857143,13.0
2016-05-14 23:15:00,0.00014626,2.42,110.2,13.0
2016-05-14 23:30:00,0.000171777,2.133333333,108.0,13.0
2016-05-14 23:45:00,0.000204296,1.726666667,97.66666667,13.0
2016-05-15 00:00:00,0.000258927,1.95625,81.25,13.0
2016-05-15 00:15:00,0.000209029,2.986666667,68.6,13.0
2016-05-15 00:30:00,0.000158773,3.242857143,65.92857143,12.97857143
2016-05-15 00:45:00,0.000107687,3.526666667,66.26666667,12.9
2016-05-15 01:00:00,6.5e-05,3.7,64.6,12.9
2016-05-15 01:15:00,2.45e-05,3.933333333,76.66666667,12.9
2016-05-15 01:30:00,1.88e-05,4.16875,85.9375,12.9
2016-05-15 01:45:00,2.63e-05,4.22,88.73333333,12.9
2016-05-15 02:00:00,5.22e-05,4.178571429,73.35714286,12.9
2016-05-15 02:15:00,7.59e-05,4.106666667,68.33333333,12.86666667
2016-05-15 02:30:00,9.61e-05,4.16,72.8,12.8
2016-05-15 02:45:00,9.17e-05,4.126666667,78.53333333,12.78
2016-05-15 03:00:00,0.000108428,4.1,107.25,12.79375
2016-05-15 03:15:00,0.000134985,3.726666667,109.0666667,12.8
2016-05-15 03:30:00,0.000177009,3.364285714,104.5,12.73571429
2016-05-15 03:45:00,0.000214781,3.0,99.93333333,12.7
2016-05-15 04:00:00,0.000245106,2.66,94.2,12.66
2016-05-15 04:15:00,0.000256714,2.473333333,96.0,12.6
2016-05-15 04:30:00,0.000260264,2.46875,96.75,12.6
2016-05-15 04:45:00,0.000248717,2.353333333,93.06666667,12.55333333
2016-05-15 05:00:00,0.000245665,2.342857143,90.28571429,12.5
2016-05-15 05:15:00,0.000260435,2.293333333,68.93333333,12.5
2016-05-15 05:30:00,0.000233166,2.66,66.53333333,12.5
2016-05-15 05:45:00,0.000183313,3.033333333,67.26666667,12.5
2016-05-15 06:00:00,0.000135171,3.4375,67.125,12.475
2016-05-15 06:15:00,0.000104685,3.773333333,64.66666667,12.4
2016-05-15 06:30:00,7.21e-05,4.121428571,67.14285714,12.4
2016-05-15 06:45:00,4.58e-05,4.326666667,83.06666667,12.41333333
2016-05-15 07:00:00,5.05e-05,4.573333333,85.8,12.44
2016-05-15 07:15:00,6.54e-05,4.626666667,101.1333333,12.4
2016-05-15 07:30:00,9.37e-05,4.6125,92.125,12.4
2016-05-15 07:45:00,0.000147938,4.52,93.66666667,12.38666667
2016-05-15 08:00:00,0.000203755,4.371428571,94.0,12.33571429
2016-05-15 08:15:00,0.000257355,4.093333333,82.0,12.32
2016-05-15 08:30:00,0.000289634,3.88,68.33333333,12.34
2016-05-15 08:45:00,0.000321268,3.826666667,66.13333333,12.31333333
2016-05-15 09:00:00,0.00033035,3.8125,66.9375,12.33125
2016-05-15 09:15:00,0.000303059,3.98,65.2,12.33333333
2016-05-15 09:30:00,0.000265088,4.15,64.07142857,12.3
2016-05-15 09:45:00,0.000236182,4.3,66.53333333,12.33333333
2016-05-15 10:00:00,0.000231199,4.44,65.26666667,12.31333333
2016-05-15 10:15:00,0.000239195,4.42,74.86666667,12.3
2016-05-15 10:30:00,0.000291118,4.36875,84.1875,12.33125
2016-05-15 10:45:00,0.00035435,4.273333333,81.0,12.31333333
2016-05-15 11:00:00,0.000413258,4.071428571,67.78571429,12.34285714
2016-05-15 11:15:00,0.000454327,3.946666667,65.4,12.3
2016-05-15 11:30:00,0.000513294,3.8,64.66666667,12.34666667
2016-05-15 11:45:00,0.000574319,3.673333333,75.66666667,12.36666667
2016-05-15 12:00:00,0.000674574,3.36875,82.75,12.39375
2016-05-15 12:15:00,0.000779093,3.053333333,98.26666667,12.39333333
2016-05-15 12:30:00,0.00085543,2.4,96.07142857,12.40714286
2016-05-15 12:45:00,0.00092776,1.6,88.4,12.4
2016-05-15 13:00:00,0.001482681,1.646666667,88.93333333,12.4
2016-05-15 13:15:00,0.001685308,2.62,89.33333333,12.43333333
2016-05-15 13:30:00,0.001315859,2.79375,89.375,12.44375
2016-05-15 13:45:00,0.001145121,1.793333333,70.26666667,12.5
2016-05-15 14:00:00,0.001671287,1.678571429,88.21428571,12.5
2016-05-15 14:15:00,0.001923151,2.373333333,65.4,12.5
2016-05-15 14:30:00,0.001650631,2.713333333,73.53333333,12.5
2016-05-15 14:45:00,0.001328536,2.166666667,65.8,12.5
2016-05-15 15:00:00,0.001573838,1.80625,67.1875,12.5
2016-05-15 15:15:00,0.00193424,2.18,72.86666667,12.54666667
2016-05-15 15:30:00,0.001810443,2.6,80.42857143,12.57857143
2016-05-15 15:45:00,0.001517844,2.306666667,80.06666667,12.6
2016-05-15 16:00:00,0.001575184,1.846666667,73.2,12.6
2016-05-15 16:15:00,0.001932155,1.973333333,68.73333333,12.60666667
2016-05-15 16:30:00,0.001817985,2.6125,68.0,12.6
2016-05-15 16:45:00,0.001311096,2.486666667,66.2,12.64666667
2016-05-15 17:00:00,0.001203608,1.857142857,66.57142857,12.7
2016-05-15 17:15:00,0.001703974,1.76,70.8,12.7
2016-05-15 17:30:00,0.001905716,2.473333333,78.86666667,12.65333333
2016-05-15 17:45:00,0.001550917,2.573333333,71.0,12.64
2016-05-15 18:00:00,0.001340911,2.04375,67.4375,12.6125
2016-05-15 18:15:00,0.00164086,1.733333333,65.73333333,12.62666667
2016-05-15 18:30:00,0.002074532,2.2,64.92857143,12.65714286
2016-05-15 18:45:00,0.002102574,2.673333333,67.8,12.65333333
2016-05-15 19:00:00,0.00169673,2.393333333,66.73333333,12.64666667
2016-05-15 19:15:00,0.002033238,1.626666667,65.73333333,12.64
2016-05-15 19:30:00,0.002876352,2.025,63.875,12.65
2016-05-15 19:45:00,0.002797488,2.686666667,66.66666667,12.62666667
2016-05-15 20:00:00,0.002150223,2.5,68.35714286,12.6
2016-05-15 20:15:00,0.002127425,1.826666667,67.46666667,12.6
2016-05-15 20:30:00,0.003010138,1.7,67.33333333,12.61333333
2016-05-15 20:45:00,0.003516293,2.406666667,68.53333333,12.6
2016-05-15 21:00:00,0.003276076,2.6125,68.0625,12.6375
